_acc,_f1_macro,_train_loss,_val_loss,bidi,class_weight_smoothing,dropout_lstm,embedding_dim,hidden_dim,lr_gamma,lr_start,n_lstm_layers,runtime,train_time
0.9558232931726908,0.8314106042740944,0.0000782753692571229,0.08098738454282284,true,20.0,0.3,24,128,0.99,0.01,2,10.280588878000344,10
0.0,0.0,NaN,NaN,true,10.0,0.5,24,128,0.99,0.05,2,10.285596386999714,10
0.9581181870338497,0.8543761545456827,0.00007251040248471934,0.08803048729896545,true,10.0,0.5,24,128,0.99,0.01,2,10.280692173999341,10
0.0,0.0,NaN,NaN,true,20.0,0.5,24,128,0.99,0.05,2,10.278797747999306,10
0.948938611589214,0.8083594392811128,0.0001008465342844526,0.07797389943152666,true,20.0,0.5,24,128,0.99,0.01,2,10.291141326999423,10
0.9168100975329891,0.6625388542425154,0.01580635622764627,0.11915494129061699,true,10.0,0.7,24,128,0.99,0.05,2,10.259799233999729,10
0.9546758462421113,0.8360618575692101,0.0002314605784097997,0.08001311030238867,true,10.0,0.7,24,128,0.99,0.01,2,10.279544080999585,10
0.9403327596098681,0.8203227572798032,0.008902837677548328,0.08425396401435137,true,20.0,0.7,24,128,0.99,0.05,2,10.27262875299948,10
0.9512335054503729,0.8349159750833834,0.000313714804360643,0.0745212659239769,true,20.0,0.7,24,128,0.99,0.01,2,10.279495701999622,10
0.9483648881239243,0.8256039469006647,0.00007151591186508692,0.11389116663485765,true,10.0,0.3,32,64,0.99,0.05,2,10.082210990000021,10
0.9575444635685599,0.8419248576003927,0.00004444167971087154,0.07871226221323013,true,10.0,0.3,32,64,0.99,0.01,2,10.07313103099932,10
0.9535283993115319,0.8468762974670245,0.00006388365424451574,0.11546397395431995,true,20.0,0.3,32,64,0.99,0.05,2,10.07010098200044,10
0.9575444635685599,0.8577743634159364,0.00005849664254734913,0.08908289857208729,true,20.0,0.3,32,64,0.99,0.01,2,10.090658567999526,10
0.9454962707974757,0.8197914785274685,0.00030771640109984825,0.10704017523676157,true,10.0,0.5,32,64,0.99,0.05,2,10.076786407999862,10
0.9581181870338497,0.8517395367146217,0.00006365295824555991,0.07503075804561377,true,10.0,0.5,32,64,0.99,0.01,2,10.123543998999594,10
0.9523809523809523,0.7968892913470687,0.00021556367525287594,0.09641755931079388,true,20.0,0.5,32,64,0.99,0.05,2,10.128266149999945,10
0.9604130808950087,0.8571458787335585,0.00003967904340242967,0.08247745549306273,true,20.0,0.5,32,64,0.99,0.01,2,10.097065922000183,10
0.9472174411933448,0.8285429297280416,0.003937380411662162,0.0794344861060381,true,10.0,0.7,32,64,0.99,0.05,2,10.07288575000075,10
0.9506597819850832,0.8436105760354877,0.00011559511088610937,0.08616207959130406,true,10.0,0.7,32,64,0.99,0.01,2,10.083242347000123,10
0.955249569707401,0.8455153942421423,0.002525282356267174,0.08970774430781603,true,20.0,0.7,32,64,0.99,0.05,2,10.068996621000224,10
0.9558232931726908,0.8337734542304842,0.00016657002415740863,0.07850753981620073,true,20.0,0.7,32,64,0.99,0.01,2,10.07258204899972,10
0.8456683878370626,0.6153416100305773,0.04509147790571054,0.16696701757609844,true,10.0,0.3,32,128,0.99,0.05,2,10.3133961679996,10
0.9529546758462422,0.8378909857963553,0.000043098120295326224,0.08334424998611212,true,10.0,0.3,32,128,0.99,0.01,2,10.320366222999837,10
0.8296041308089501,0.46574638359371207,0.05579274954895178,0.19091302156448364,true,20.0,0.3,32,128,0.99,0.05,2,10.315249268000116,10
0.9518072289156626,0.843587522833424,0.00006480539983992155,0.08207685593515635,true,20.0,0.3,32,128,0.99,0.01,2,10.327090654999665,10
0.9311531841652324,0.7919085320250984,0.009715325819949308,0.10382832447066903,true,10.0,0.5,32,128,0.99,0.05,2,10.320777937999992,10
0.9586919104991394,0.8551368850780068,0.00009143540058479024,0.08398949727416039,true,10.0,0.5,32,128,0.99,0.01,2,10.322374446999675,10
0.9374641422834193,0.8276515016984979,0.006464769745556017,0.08587756473571062,true,20.0,0.5,32,128,0.99,0.05,2,10.139877724000144,10
0.955249569707401,0.851498870428101,0.00011877341821673327,0.08130145538598299,true,20.0,0.5,32,128,0.99,0.01,2,10.320488049000232,10
0.919104991394148,0.7503248927368065,0.017580410776038963,0.09323842637240887,true,10.0,0.7,32,128,0.99,0.05,2,10.319555515000502,10
0.9598393574297188,0.8596474686539787,0.00010493211108647908,0.08348282799124718,true,10.0,0.7,32,128,0.99,0.01,2,10.300203221999254,10
0.9414802065404475,0.8218133519980141,0.009180905126656095,0.08091304171830416,true,20.0,0.7,32,128,0.99,0.05,2,10.282659080000485,10
0.9569707401032702,0.8563578497824984,0.00035862291745919115,0.07881443295627832,true,20.0,0.7,32,128,0.99,0.01,2,10.295965803999934,10
